"GEOID","hhs_0k_10k","hhs_100k_125k","hhs_10k_15k","hhs_125k_150k","hhs_150k_200k","hhs_15k_20k","hhs_20k_25k","hhs_25k_30k","hhs_30k_35k","hhs_35k_40k","hhs_40k_45k","hhs_45k_50k","hhs_50k_60k","hhs_60k_75k","hhs_75k_100k","hhs_above_200k","hhs_total","hhs_below_eli","hhs_below_ami50","hhs_below_ami80","hhs_below_ami100","hhs_below_ami120","pct_below_eli","pct_below_ami50","pct_below_ami80","pct_below_ami100","pct_below_ami120"
"482014215004",44,0,110,23,22,124,143,48,126,26,22,19,41,77,94,0,919,428.2,611.38,708.39,784.888,842.2656,0.465941240478781,0.665266594124048,0.770826985854189,0.854067464635473,0.916502285092492
"482014216001",10,31,101,0,0,103,73,44,66,15,0,23,32,21,0,0,519,293.6,406.45,468.47,488,488,0.565703275529865,0.783140655105973,0.902639691714836,0.940269749518304,0.940269749518304
"482014216002",79,49,63,0,0,109,103,30,0,100,23,0,24,49,0,0,629,358.5,447,534.43,580,580,0.569952305246423,0.710651828298887,0.849650238473768,0.922098569157393,0.922098569157393
"482014216003",43,0,133,6,17,70,46,57,40,27,0,30,0,30,61,130,690,300.55,406.01,448.1,479.172,516.4064,0.435579710144928,0.588420289855072,0.649420289855072,0.694452173913043,0.748415072463768
"482014216004",56,0,63,0,0,88,76,32,57,23,0,42,67,0,0,0,504,287.8,386.49,504,504,504,0.571031746031746,0.766845238095238,1,1,1
"482014217001",12,25,96,12,0,28,79,65,31,33,48,9,27,69,59,35,628,224.75,331.79,432.83,500.068,536.0816,0.357882165605096,0.528328025477707,0.68921974522293,0.796286624203822,0.853633121019108
"482014217002",0,42,10,11,56,0,10,30,9,0,0,0,31,35,27,51,312,24.5,59,92.45,126.404,142.8848,0.078525641025641,0.189102564102564,0.296314102564103,0.405141025641026,0.457964102564103
"482014217003",9,48,5,65,30,0,10,12,0,24,0,11,38,51,51,110,464,25.8,51.12,112.57,162.652,193.7824,0.0556034482758621,0.110172413793103,0.24260775862069,0.350543103448276,0.417634482758621
"482014217004",10,31,61,17,11,0,0,10,41,12,66,7,46,48,44,26,430,72.5,129.56,256.36,303.288,330.1456,0.168604651162791,0.301302325581395,0.596186046511628,0.705320930232558,0.767780465116279
"482014218001",69,100,66,0,0,19,90,27,0,131,0,0,47,156,0,0,705,248.05,353.53,459.92,605,605,0.351843971631206,0.501460992907801,0.652368794326241,0.858156028368794,0.858156028368794
"482014218002",66,0,0,0,0,87,75,0,0,38,0,63,19,109,34,0,491,228,251.94,355.63,458.768,479.5216,0.464358452138493,0.513116089613035,0.724297352342159,0.934354378818737,0.976622403258656
"482014218003",14,146,25,19,16,55,0,24,97,0,63,44,172,38,0,13,726,97.6,215,496.66,532,532,0.134435261707989,0.296143250688705,0.684104683195592,0.732782369146005,0.732782369146005
"482014218004",11,19,15,60,39,39,0,0,10,0,0,0,25,11,67,184,480,65,75,100.77,114.484,155.3808,0.135416666666667,0.15625,0.2099375,0.238508333333333,0.32371
"482014219001",20,21,0,35,58,18,10,9,0,10,7,9,20,21,40,75,353,49.35,63.3,104.47,126.08,150.496,0.139801699716714,0.179320113314448,0.295949008498584,0.357167138810198,0.426334277620397
"482014219002",22,67,32,63,30,0,0,0,0,0,0,7,33,46,29,146,475,54,54,97.22,141.508,159.2096,0.113684210526316,0.113684210526316,0.204673684210526,0.297911578947368,0.335178105263158
"482014219003",10,0,0,28,92,0,12,0,0,9,0,8,8,0,10,58,235,22,27.67,47,47.52,53.624,0.0936170212765957,0.117744680851064,0.2,0.202212765957447,0.228187234042553
"482014220001",0,31,0,28,21,0,0,9,11,8,9,0,0,30,47,70,264,1.35,25.04,39.1,69.444,98.1328,0.00511363636363636,0.0948484848484848,0.148106060606061,0.263045454545455,0.371715151515152
"482014220002",0,78,0,27,50,0,0,10,0,8,0,8,27,0,31,135,374,1.5,15.04,53,54.612,73.5344,0.00401069518716578,0.0402139037433155,0.141711229946524,0.146021390374332,0.196616042780749
"482014220003",9,38,9,46,36,9,0,0,12,0,0,0,59,84,19,55,376,27,39,103.88,182.988,194.5856,0.0718085106382979,0.103723404255319,0.276276595744681,0.486670212765957,0.517514893617021
"482014221001",52,44,48,48,7,0,49,36,12,0,61,0,131,21,19,53,581,154.4,197,390.47,410.988,422.5856,0.265748709122203,0.339070567986231,0.672065404475043,0.707380378657487,0.72734182444062
"482014221002",0,28,9,0,11,27,0,10,39,0,0,29,20,11,90,41,315,37.5,85,134.77,149.68,204.616,0.119047619047619,0.26984126984127,0.42784126984127,0.475174603174603,0.649574603174603
"482014221003",9,101,0,0,0,0,29,0,58,34,6,37,99,0,85,0,458,38,117.42,272,276.42,328.304,0.0829694323144105,0.256375545851528,0.593886462882096,0.60353711790393,0.71682096069869
"482014221004",10,57,0,22,15,29,15,0,0,10,0,38,0,18,4,0,218,54,60.3,103.26,120.208,122.6496,0.247706422018349,0.276605504587156,0.473669724770642,0.551412844036697,0.562612844036697
"482014221005",17,26,0,15,67,10,6,0,67,0,18,7,28,0,53,17,331,33,100,153,155.756,188.1072,0.0996978851963746,0.302114803625378,0.462235649546828,0.470561933534743,0.568299697885196
"482014222001",128,27,68,12,25,161,61,160,122,61,30,8,48,136,53,0,1100,442,738.43,856.52,985.756,1018.1072,0.401818181818182,0.6713,0.778654545454545,0.896141818181818,0.925552
"482014222002",91,29,143,0,0,67,41,78,63,17,34,0,11,0,39,0,613,353.7,493.71,545,547.028,570.8336,0.57699836867863,0.805399673735726,0.889070146818923,0.892378466557912,0.931213050570963
"482014222003",53,0,0,11,0,63,48,16,20,14,28,24,53,0,24,0,354,166.4,208.82,319,320.248,334.8976,0.470056497175141,0.589887005649718,0.901129943502825,0.904655367231638,0.946038418079096
"482014223011",176,20,105,0,0,174,51,61,0,178,57,0,159,108,52,0,1141,515.15,679.14,968.56,1071.704,1103.4448,0.451489921121823,0.59521472392638,0.848869412795793,0.939267309377739,0.967085714285714
"482014223012",56,20,63,19,19,39,45,0,19,39,0,20,55,184,19,0,597,203,246.57,348.88,520.988,532.5856,0.340033500837521,0.413015075376884,0.584388609715243,0.872676716917923,0.892103182579564
"482014223013",21,0,0,0,19,17,52,89,20,0,0,48,38,0,68,0,372,103.35,199,285,288.536,330.0432,0.277822580645161,0.53494623655914,0.766129032258065,0.77563440860215,0.887212903225806
"482014223014",114,0,45,0,0,154,54,0,99,0,48,53,52,65,142,0,826,367,466,623.55,691.384,778.0608,0.444309927360775,0.564164648910412,0.754903147699758,0.837026634382567,0.941962227602905
"482014223021",42,82,40,18,32,37,35,17,37,41,62,40,130,79,145,43,880,156.55,233.83,486.53,567.54,656.048,0.177897727272727,0.265715909090909,0.552875,0.644931818181818,0.745509090909091
"482014224011",42,12,37,12,13,43,68,13,10,59,67,30,102,77,16,0,601,191.95,250.17,476.39,548.832,558.5984,0.319384359400998,0.416256239600666,0.792662229617304,0.913198003327787,0.929448252911814
"482014224012",22,33,22,11,0,33,39,0,69,21,47,0,5,44,0,0,346,116,198.23,261.08,302,302,0.335260115606936,0.572919075144509,0.754566473988439,0.872832369942196,0.872832369942196
"482014224013",359,4,124,0,0,90,30,128,62,30,50,9,10,43,49,0,988,622.2,811.9,895.01,937.548,967.4576,0.629757085020243,0.821761133603239,0.905880566801619,0.948935222672065,0.979208097165992
"482014224021",41,63,9,14,23,53,85,20,10,0,0,34,43,41,32,14,482,191,218,297.87,337.664,357.1968,0.396265560165975,0.452282157676349,0.61798755186722,0.700547717842324,0.741072199170124
"482014224022",42,72,23,36,36,20,48,42,18,64,34,44,48,21,45,10,603,139.3,233.32,384.47,406.34,433.808,0.231011608623549,0.386932006633499,0.637595356550581,0.673864013266998,0.719416252072968
"482014224023",21,0,78,0,21,58,57,71,45,50,72,24,26,15,25,0,563,224.65,361.5,503.05,518.3,533.56,0.399023090586146,0.642095914742451,0.893516873889876,0.920603907637655,0.947708703374778
"482014224024",0,49,0,30,47,11,10,8,0,21,0,20,12,55,47,57,367,22.2,42.23,85.85,139.444,168.1328,0.0604904632152589,0.115068119891008,0.233923705722071,0.379956403269755,0.458127520435967
"482014225001",95,0,32,0,12,45,89,92,99,30,0,0,72,159,67,7,799,274.8,470.9,565.13,716.484,757.3808,0.343929912390488,0.58936170212766,0.70729662077597,0.89672590738423,0.947910888610763
"482014225002",7,18,0,41,100,22,0,15,0,13,12,0,0,22,27,111,388,31.25,52.19,70.54,92.404,108.8848,0.0805412371134021,0.134510309278351,0.18180412371134,0.238154639175258,0.280630927835052
"482014225003",258,0,98,0,14,17,70,51,33,97,35,131,62,34,46,0,946,450.65,588.11,854.38,888.392,916.4704,0.476374207188161,0.621680761099366,0.903150105708245,0.939103594080338,0.968784778012685
"482014225004",13,39,29,41,24,0,14,69,20,0,0,0,27,44,24,49,393,66.35,145,175.08,217.248,231.8976,0.16882951653944,0.368956743002545,0.445496183206107,0.552793893129771,0.590070229007634
"482014226001",38,24,18,12,0,32,60,33,31,18,0,0,120,70,90,12,558,152.95,223.34,354.9,424.68,479.616,0.27410394265233,0.400250896057348,0.636021505376344,0.761075268817204,0.85952688172043
"482014226002",0,86,0,32,42,0,0,0,0,0,0,0,115,16,85,0,376,0,0,116.12,135.42,187.304,0,0,0.308829787234043,0.360159574468085,0.498148936170213
"482014226003",104,63,16,68,25,105,42,67,14,62,39,96,71,85,101,0,958,277.05,387.06,621.95,706.252,767.9024,0.28919624217119,0.404029227557411,0.649217118997912,0.73721503131524,0.801568267223382
"482014226004",0,0,47,61,0,85,0,47,31,0,0,48,76,17,53,46,511,139.05,210,335.19,353.756,386.1072,0.272113502935421,0.410958904109589,0.655949119373777,0.692281800391389,0.755591389432485
"482014227011",61,0,65,12,11,23,55,73,39,85,7,0,64,77,36,0,608,214.95,369.55,477.39,550.872,572.8464,0.353536184210526,0.6078125,0.785180921052632,0.90603947368421,0.942181578947368
"482014227012",100,0,0,5,16,16,14,17,17,84,0,32,39,44,7,0,391,132.55,216.92,322.08,363.364,367.6368,0.339002557544757,0.554782608695652,0.823734015345268,0.929319693094629,0.940247570332481
"482014227013",80,106,11,10,18,8,0,8,72,9,29,46,13,45,149,0,604,100.2,184.67,279.15,328.748,419.6976,0.165894039735099,0.305745033112583,0.462168874172185,0.544284768211921,0.69486357615894
"482014227021",50,58,47,20,66,16,80,37,0,14,39,40,60,62,102,24,715,198.55,238.82,387.34,450.304,512.5648,0.277692307692308,0.334013986013986,0.541734265734266,0.629795804195804,0.716873846153846
"482014227022",42,26,8,42,14,20,46,38,13,34,10,9,22,15,35,0,374,121.7,188.42,243.05,258.82,280.184,0.325401069518717,0.50379679144385,0.649866310160428,0.692032085561497,0.749155080213904
"482014228001",0,0,0,31,0,25,30,23,7,0,0,0,9,0,18,10,153,58.45,85,94,94.936,105.9232,0.38202614379085,0.555555555555556,0.61437908496732,0.620496732026144,0.692308496732026
"482014228002",27,18,8,7,0,26,0,0,14,10,6,13,15,40,0,0,184,61,81.3,121.8,159,159,0.331521739130435,0.441847826086956,0.66195652173913,0.864130434782609,0.864130434782609
"482014228003",5,78,21,18,15,53,89,32,33,53,36,19,51,157,143,13,816,172.8,266.39,402.99,556.436,643.7232,0.211764705882353,0.326458333333333,0.493860294117647,0.681906862745098,0.788876470588235
"482014228004",98,0,22,0,0,24,55,31,26,33,0,24,0,0,0,0,313,203.65,276.79,313,313,313,0.650638977635783,0.884313099041534,1,1,1
"482014229001",150,0,90,22,9,129,139,51,76,43,60,61,20,85,69,0,1004,515.65,662.09,824.95,907.588,949.7056,0.51359561752988,0.65945219123506,0.821663346613546,0.903972111553785,0.945921912350598
"482014229002",81,50,57,8,13,62,46,19,21,69,33,9,76,39,88,3,674,248.85,329.47,475.73,516.576,570.2912,0.369213649851632,0.488827893175074,0.705830860534125,0.766433234421365,0.846129376854599
"482014230001",145,19,73,0,0,216,94,120,87,112,36,77,56,29,8,0,1072,546,805.56,1018.03,1045.416,1050.2992,0.509328358208955,0.751455223880597,0.949654850746269,0.975201492537313,0.97975671641791
"482014230002",66,0,18,9,0,68,30,79,8,18,17,0,33,0,8,0,354,193.85,280.34,337,337.416,342.2992,0.547598870056497,0.791920903954802,0.951977401129944,0.953152542372881,0.966946892655367
"482014230003",52,43,42,9,13,17,95,33,55,0,91,33,0,64,33,20,600,210.95,294,422.48,483.716,503.8592,0.351583333333333,0.49,0.704133333333333,0.806193333333333,0.839765333333333
"482014231001",23,0,15,0,0,105,65,24,61,24,0,50,51,21,35,0,474,211.6,308.12,419.47,440.82,462.184,0.446413502109705,0.650042194092827,0.884957805907173,0.93,0.975071729957806
"482014231002",23,0,39,16,0,45,95,40,60,23,109,35,47,31,0,0,563,208,316.49,518.17,547,547,0.369449378330373,0.56214920071048,0.920373001776199,0.97158081705151,0.97158081705151
"482014232011",26,78,23,38,9,38,22,0,7,15,17,17,67,75,103,0,535,109,125.45,237.25,312.356,375.2272,0.203738317757009,0.234485981308411,0.443457943925234,0.583842990654206,0.701359252336449
"482014232012",19,62,18,34,48,8,8,8,8,14,9,19,84,57,107,0,503,54.2,77.82,198.99,257.564,322.8768,0.107753479125249,0.154711729622266,0.395606361829026,0.512055666003976,0.641902186878728
"482014232021",130,0,117,0,0,77,225,159,34,131,100,0,0,79,0,32,1084,572.85,824.53,978.53,1052,1052,0.528459409594096,0.760636531365314,0.90270295202952,0.970479704797048,0.970479704797048
"482014232022",55,54,0,87,32,82,250,19,60,71,97,17,245,108,113,0,1290,389.85,510.73,903.56,1009.876,1078.8512,0.302209302325581,0.395914728682171,0.700434108527132,0.782849612403101,0.836318759689923
"482014232023",0,37,129,0,0,67,15,28,106,18,25,49,0,0,54,0,528,215.2,356.34,437,439.808,472.7696,0.407575757575758,0.674886363636364,0.827651515151515,0.832969696969697,0.89539696969697
"482014233011",17,45,9,67,67,31,12,13,0,17,25,28,17,15,86,15,464,70.95,92.71,170.05,188.472,240.9664,0.152909482758621,0.199806034482759,0.366487068965517,0.406189655172414,0.519324137931034
"482014233012",141,102,41,39,70,11,29,31,0,53,43,38,27,104,74,44,847,226.65,286.39,421.28,521.848,567.0176,0.267591499409681,0.338122786304604,0.497378984651712,0.61611334120425,0.669442266824085
"482014233013",73,19,46,0,9,29,70,79,63,53,23,11,24,25,30,24,578,229.85,393.39,472.75,497.56,515.872,0.397664359861592,0.68060553633218,0.817906574394464,0.86083044982699,0.892512110726643
"482014233021",25,44,0,68,24,0,11,24,0,31,13,0,0,12,54,50,356,39.6,79.53,104.84,118.808,151.7696,0.11123595505618,0.223398876404494,0.294494382022472,0.333730337078652,0.426319101123596
"482014233022",59,0,155,19,40,103,92,0,192,52,96,25,134,26,42,49,1084,409,633.76,909.82,936.184,961.8208,0.377306273062731,0.584649446494465,0.839317343173432,0.863638376383764,0.887288560885609
"482014233023",93,130,44,108,30,67,0,69,19,44,13,82,29,0,109,13,850,214.35,319.72,460,465.668,532.2016,0.252176470588235,0.376141176470588,0.541176470588235,0.547844705882353,0.626119529411765
"482014234011",25,6,85,8,48,7,104,20,25,69,34,11,113,64,92,36,747,224,309.47,497.48,561.784,617.9408,0.299866131191432,0.414283801874163,0.665970548862115,0.752053547523427,0.827229986613119
"482014234012",121,11,11,26,33,47,53,53,39,10,58,0,105,63,62,26,718,239.95,330.3,501.41,563.224,601.0688,0.334192200557103,0.460027855153203,0.698342618384401,0.784434540389972,0.837143175487465
"482014234013",12,65,9,6,27,0,12,8,0,8,48,9,74,69,26,42,415,34.2,46.04,184.83,250.352,266.2224,0.0824096385542169,0.110939759036145,0.445373493975904,0.603257831325301,0.641499759036145
"482014234021",38,53,18,108,36,55,8,5,54,88,32,24,103,93,171,58,944,119.75,233.44,431.51,526.892,631.2704,0.126853813559322,0.24728813559322,0.457108050847458,0.558148305084746,0.668718644067797
"482014234022",15,31,32,0,8,33,29,52,22,0,61,19,77,48,65,23,515,116.8,183,343.36,391.38,431.056,0.226796116504854,0.355339805825243,0.666718446601942,0.759961165048544,0.837001941747573
"482014235001",60,58,9,46,54,0,5,37,22,39,45,30,29,77,117,83,711,79.55,157.57,281.39,359.084,430.5008,0.111884669479606,0.221617440225035,0.395766526019691,0.505040787623066,0.605486357243319
"482014236001",79,47,0,0,0,64,0,0,0,0,102,0,14,17,42,0,365,143,143,260.19,278.184,303.8208,0.391780821917808,0.391780821917808,0.712849315068493,0.76214794520548,0.832385753424658
"482014236002",0,15,40,0,55,41,43,45,0,63,57,47,88,15,45,0,554,130.75,208.69,425.05,441.34,468.808,0.23601083032491,0.376696750902527,0.767238267148014,0.796642599277978,0.846223826714801
"482014236003",74,16,16,0,85,0,49,0,73,71,27,0,76,54,81,10,632,139,256.73,389.78,444.212,493.6544,0.21993670886076,0.40621835443038,0.616740506329114,0.702867088607595,0.781098734177215
"482014236004",44,88,46,32,146,0,31,0,0,30,30,13,100,18,187,0,765,121,139.9,295.26,321.724,435.8688,0.158169934640523,0.182875816993464,0.385960784313725,0.420554248366013,0.569763137254902
"482014301001",46,78,0,13,50,0,8,0,17,17,106,37,49,20,19,102,562,54,81.71,281.4,300.988,312.5856,0.096085409252669,0.145391459074733,0.500711743772242,0.535565836298932,0.556202135231317
"482014301002",0,24,0,71,34,35,15,0,17,13,20,65,0,49,82,370,795,50,75.19,168.43,218.264,268.3168,0.0628930817610063,0.0945786163522013,0.211861635220126,0.274545911949686,0.337505408805031
"482014301003",0,50,26,112,17,45,25,17,0,0,16,12,71,140,59,64,654,98.55,113,221.8,355.068,391.0816,0.150688073394495,0.172782874617737,0.33914373088685,0.542917431192661,0.597984097859327
"482014301004",0,43,12,28,0,0,13,0,14,12,0,13,0,56,49,45,285,25,46.56,67.92,122.548,152.4576,0.087719298245614,0.163368421052632,0.238315789473684,0.42999298245614,0.534938947368421
"482014301005",60,65,50,41,4,80,0,0,54,14,0,44,12,46,150,27,647,190,252.82,317.22,367.8,459.36,0.293663060278207,0.390757341576507,0.490293663060278,0.568469860896445,0.709984544049459
"482014302001",17,51,15,48,27,37,36,6,27,4,41,21,66,80,128,113,717,105.9,140.52,275.6,356.656,434.7872,0.147698744769874,0.195983263598326,0.384379358437936,0.497428172942817,0.606397768479777
"482014303001",11,10,0,19,39,0,0,0,14,8,0,0,12,0,22,257,392,11,30.04,45,46.144,59.5728,0.0280612244897959,0.0766326530612245,0.114795918367347,0.117714285714286,0.151971428571429
"482014303002",0,51,0,9,136,0,0,11,33,0,0,0,0,0,9,301,550,1.65,44,44,44.468,49.9616,0.003,0.08,0.08,0.0808509090909091,0.0908392727272727
"482014303003",13,22,0,10,47,0,0,11,14,14,0,0,36,0,0,493,660,14.65,46.82,88,88,88,0.0221969696969697,0.0709393939393939,0.133333333333333,0.133333333333333,0.133333333333333
"482014304001",18,11,16,26,54,5,6,5,5,0,0,6,7,7,6,298,470,45.75,55,68.49,75.312,78.9744,0.0973404255319149,0.117021276595745,0.145723404255319,0.16023829787234,0.168030638297872
"482014304002",7,18,14,72,59,21,0,6,7,6,5,0,12,10,27,438,702,42.9,58.78,78.7,89.404,105.8848,0.0611111111111111,0.0837321937321937,0.112108262108262,0.127356125356125,0.150833048433048
"482014305001",9,43,0,13,47,0,14,15,4,0,5,45,27,38,52,144,456,25.25,42,121.66,159.704,191.4448,0.0553728070175439,0.0921052631578947,0.266798245614035,0.350228070175439,0.419835087719298
"482014305002",63,30,35,7,25,12,22,9,10,17,10,10,51,28,37,163,529,133.35,161.71,240.96,268.924,291.5088,0.252079395085066,0.305689981096408,0.455500945179584,0.508362948960302,0.551056332703214
"482014306001",0,45,0,16,27,0,0,11,10,37,0,0,7,0,18,172,343,1.65,44.31,65,65.936,76.9232,0.00481049562682216,0.129183673469388,0.189504373177843,0.192233236151604,0.224265889212828
"482014306002",0,80,0,43,51,8,0,28,0,11,10,0,0,88,25,511,855,12.2,42.93,63.16,146.3,161.56,0.0142690058479532,0.0502105263157895,0.0738713450292398,0.171111111111111,0.188959064327485
"482014307001",22,54,0,44,58,8,8,50,0,10,0,18,73,8,2,88,443,45.5,94.3,189.56,197.104,198.3248,0.102708803611738,0.212866817155756,0.427900677200903,0.444930022573363,0.447685778781038
"482014307002",84,100,80,17,30,34,74,8,104,23,51,60,62,94,63,33,917,273.2,398.49,586.58,677.276,715.7312,0.297928026172301,0.434558342420938,0.639672846237732,0.738577971646674,0.780513849509269
"482014307003",0,22,0,18,12,0,9,0,9,0,0,11,0,16,18,203,318,9,18,30.12,45.936,56.9232,0.0283018867924528,0.0566037735849057,0.0947169811320755,0.144452830188679,0.179003773584906
"482014308001",50,215,14,129,176,0,0,27,68,0,0,53,90,115,226,514,1677,68.05,159,310.05,428.752,566.7024,0.0405784138342278,0.0948121645796064,0.184883720930233,0.255666070363745,0.337926296958855
"482014308002",14,40,0,17,49,19,11,0,27,0,17,7,55,16,56,251,579,44,71,151.12,168.912,203.0944,0.075993091537133,0.122625215889465,0.261001727115717,0.291730569948187,0.350767530224525
"482014309001",57,17,22,13,0,71,18,80,14,20,0,65,95,42,141,403,1058,180,274.6,444.94,491.332,577.3984,0.170132325141777,0.259546313799622,0.42054820415879,0.464396975425331,0.545745179584121
"482014309002",0,0,0,0,45,0,0,0,20,18,0,0,32,17,0,171,303,0,31.34,71.19,87,87,0,0.103432343234323,0.234950495049505,0.287128712871287,0.287128712871287
"482014309003",48,68,0,0,29,18,0,36,19,19,0,0,0,50,63,179,529,71.4,132.97,143.5,193.276,231.7312,0.134971644612476,0.251361058601134,0.271266540642722,0.365361058601134,0.438055198487713
"482014309004",52,107,0,34,41,0,0,17,0,56,40,17,45,41,90,96,636,54.55,104.28,229.87,272.68,327.616,0.0857704402515723,0.163962264150943,0.361430817610063,0.42874213836478,0.515119496855346
"482014310001",34,30,0,48,137,0,66,35,0,34,46,77,53,93,194,105,952,105.25,156.42,351.51,448.088,566.5056,0.110556722689076,0.164306722689076,0.369233193277311,0.470680672268908,0.595068907563025
"482014310002",0,12,0,17,12,0,20,12,0,0,16,29,0,0,16,230,364,21.8,32,77,77.832,87.5984,0.0598901098901099,0.0879120879120879,0.211538461538462,0.213824175824176,0.240654945054945
"482014310003",19,59,29,25,79,0,0,19,0,0,37,125,18,12,51,133,606,50.85,67,247.84,261.652,292.7824,0.0839108910891089,0.110561056105611,0.408976897689769,0.43176897689769,0.483139273927393
"482014310004",3,23,22,0,99,17,0,16,0,22,15,35,16,15,47,176,506,44.4,71.86,147.05,163.444,192.1328,0.0877470355731225,0.14201581027668,0.290612648221344,0.32301185770751,0.379709090909091
"482014311011",0,43,19,14,51,0,0,0,0,0,0,13,0,70,77,53,340,19,19,36.9,106.004,153.0048,0.0558823529411765,0.0558823529411765,0.108529411764706,0.311776470588235,0.450014117647059
"482014311012",81,53,119,67,0,0,65,48,64,0,185,69,57,45,14,105,972,272.2,377,691.15,733.728,742.2736,0.280041152263374,0.387860082304527,0.711059670781893,0.754864197530864,0.763655967078189
"482014311013",125,54,0,0,0,10,14,0,47,0,161,52,155,54,214,108,994,149,196,567.78,629.128,759.7536,0.14989939637827,0.197183098591549,0.571207243460765,0.63292555331992,0.764339637826962
"482014311021",153,76,120,8,0,46,30,14,42,86,68,30,42,97,115,70,997,351.1,459.18,637.79,733.98,804.176,0.352156469408225,0.460561685055165,0.639709127382146,0.736188565697091,0.806595787362086
"482014311022",79,65,43,89,72,69,86,23,36,27,152,76,0,101,60,24,1002,280.45,353.01,598.07,695.12,731.744,0.279890219560878,0.352305389221557,0.59687624750499,0.69373253493014,0.730283433133733
"482014312011",101,65,14,52,12,13,0,8,51,26,29,27,134,122,259,34,947,129.2,203.38,411.54,538.468,696.5616,0.136430834213305,0.214762407602957,0.434572333685322,0.568604012671594,0.735545512143611
"482014312012",276,21,97,11,26,82,130,90,154,0,84,119,61,11,76,30,1268,598.5,829,1093.77,1107.952,1154.3424,0.472003154574132,0.653785488958991,0.862594637223975,0.873779179810726,0.910364668769716
"482014312021",76,80,106,16,71,92,62,17,34,67,16,40,35,76,200,30,1018,338.55,429.21,550.32,631.4,753.48,0.332563850687623,0.421620825147348,0.540589390962672,0.620235756385069,0.740157170923379
"482014312022",16,61,0,15,18,17,13,18,17,16,0,0,0,0,15,23,229,48.7,91.08,97,97.78,106.936,0.212663755458515,0.397729257641921,0.423580786026201,0.426986899563319,0.466969432314411
"482014312023",0,49,0,13,39,51,13,28,13,0,14,0,0,31,28,0,279,68.2,105,121.17,151.456,168.5472,0.244444444444444,0.376344086021505,0.434301075268817,0.542853046594982,0.604111827956989
"482014312024",113,88,18,37,62,33,0,37,10,79,62,51,144,71,90,20,915,169.55,260.77,551.97,622.68,677.616,0.185300546448087,0.284994535519126,0.603245901639344,0.680524590163934,0.740563934426229
"482014313011",15,63,40,52,95,31,87,33,150,101,9,166,125,58,299,62,1386,177.95,419.63,761.06,830.548,1013.0576,0.128391053391053,0.302763347763348,0.549105339105339,0.599240981240981,0.730921789321789
"482014313012",64,41,54,0,0,81,0,68,11,0,16,26,167,72,123,23,746,209.2,278,492.04,565.396,640.4752,0.280428954423593,0.372654155495979,0.659571045576408,0.757903485254692,0.858545844504021
"482014313013",52,75,41,24,17,49,22,80,34,53,51,19,57,76,91,17,758,176,311.39,463.32,538.732,594.2784,0.232189973614776,0.410804749340369,0.611240105540897,0.710728232189974,0.784008443271768
"482014313021",19,33,24,69,8,33,9,50,0,20,45,0,65,89,163,241,868,92.5,147.6,271.23,362.476,461.9712,0.106566820276498,0.170046082949309,0.312476958525346,0.417599078341014,0.532224884792627
"482014313022",69,46,7,24,24,21,0,13,0,7,52,0,6,60,66,216,611,98.95,114.41,179.2,238.432,278.7184,0.161947626841244,0.187250409165303,0.29328968903437,0.39023240589198,0.45616759410802
"482014313023",0,7,0,41,29,0,0,15,0,6,0,7,13,0,10,205,333,2.25,18.78,41,41.52,47.624,0.00675675675675676,0.0563963963963964,0.123123123123123,0.124684684684685,0.143015015015015
"482014314011",93,83,17,8,64,30,11,47,14,75,32,23,64,89,122,10,782,158.05,259.25,412.23,501.344,575.8128,0.202109974424552,0.331521739130435,0.527148337595908,0.641104859335038,0.736333503836317
"482014314012",0,13,0,15,15,0,8,9,15,0,0,0,9,11,16,20,131,9.35,32,41.77,52.832,62.5984,0.0713740458015267,0.244274809160305,0.318854961832061,0.403297709923664,0.477850381679389
"482014314021",95,244,17,81,55,15,0,15,0,8,59,90,105,148,235,135,1302,129.25,147.04,414.36,564.22,707.664,0.0992703533026114,0.112933947772657,0.318248847926267,0.433348694316436,0.543520737327189
"482014314022",9,143,18,79,40,14,42,18,0,0,16,15,45,228,79,94,840,85.7,101,192.96,409.108,457.3296,0.10202380952381,0.120238095238095,0.229714285714286,0.487033333333333,0.54444
"482014315011",15,0,32,11,18,11,18,28,78,0,34,83,106,183,37,13,667,80.2,182,417.81,589.924,612.5088,0.12023988005997,0.272863568215892,0.62640179910045,0.884443778110945,0.918304047976012
"482014315012",26,47,15,56,136,94,64,53,29,17,27,64,24,45,99,181,977,206.95,291.71,416.15,463.148,523.5776,0.211821903787103,0.298577277379734,0.425946775844422,0.474051177072671,0.535903377686796
"482014315013",68,205,32,27,143,0,18,38,50,29,66,17,56,124,128,52,1053,123.7,224.27,382.68,504.656,582.7872,0.117473884140551,0.21298195631529,0.363418803418803,0.479255460588794,0.553454131054131
"482014315021",15,31,14,46,18,0,9,43,34,11,17,11,96,32,106,109,592,44.45,121.93,252.24,287.512,352.2144,0.0750844594594595,0.205962837837838,0.426081081081081,0.485662162162162,0.594956756756757
"482014315022",0,12,21,57,66,0,66,11,0,0,0,0,72,61,77,160,603,88.65,98,174.27,235.004,282.0048,0.147014925373134,0.162520729684909,0.289004975124378,0.389724709784411,0.467669651741293
